ID_key,country,level,level_id,level_name,country_id,district_coop_id,community_id,district_coop_desc,comm_desc,society_desc,colcen_desc,full_name,colcen_id,mobile_num,farm_units,name,national_id
1_2_4_2372,1_2,4,2372,AWORABO/2372,2,57,2372,1_2_57,1_2_4,1_2_57_2372,,,,,,,
1_2_4_6235,1_2,4,6235,AWOSOASE/6235,2,67,6235,1_2_67,1_2_4,1_2_67_6235,,,,,,,
1_2_4_6236,1_2,4,6236,AWOSOASE/6236,2,67,6236,1_2_67,1_2_4,1_2_67_6236,,,,,,,
1_2_4_6520,1_2,4,6520,AWURONSUA/6520,2,65,6520,1_2_65,1_2_4,1_2_65_6520,,,,,,,
1_2_4_6585,1_2,4,6585,AWURONSUA/6585,2,66,6585,1_2_66,1_2_4,1_2_66_6585,,,,,,,
1_2_4_6521,1_2,4,6521,AYAFERE/6521,2,50,6521,1_2_50,1_2_4,1_2_50_6521,,,,,,,
1_2_4_687,1_2,4,687,AYISAA/687,2,65,687,1_2_65,1_2_4,1_2_65_687,,,,,,,
1_2_4_8787,1_2,4,8787,AYISIKROM/8787,2,66,8787,1_2_66,1_2_4,1_2_66_8787,,,,,,,
1_2_4_3077,1_2,4,3077,BADUKROM/3077,2,24,3077,1_2_24,1_2_4,1_2_24_3077,,,,,,,
1_2_4_3428,1_2,4,3428,BADUKROM/3428,2,24,3428,1_2_24,1_2_4,1_2_24_3428,,,,,,,
1_2_4_3079,1_2,4,3079,BANKYEASE/3079,2,29,3079,1_2_29,1_2_4,1_2_29_3079,,,,,,,
1_2_4_6526,1_2,4,6526,BANSO/6526,2,66,6526,1_2_66,1_2_4,1_2_66_6526,,,,,,,
1_2_4_3429,1_2,4,3429,BANTAMA/3429,2,50,3429,1_2_50,1_2_4,1_2_50_3429,,,,,,,
1_2_4_6245,1_2,4,6245,BARNIEKROM/6245,2,29,6245,1_2_29,1_2_4,1_2_29_6245,,,,,,,
1_2_4_765,1_2,4,765,BETENASUA/765,2,29,765,1_2_29,1_2_4,1_2_29_765,,,,,,,
1_2_4_772,1_2,4,772,BETIAKO/772,2,30,772,1_2_30,1_2_4,1_2_30_772,,,,,,,
1_2_4_773,1_2,4,773,BETIAKO/773,2,30,773,1_2_30,1_2_4,1_2_30_773,,,,,,,
1_2_4_775,1_2,4,775,BETINKO/775,2,30,775,1_2_30,1_2_4,1_2_30_775,,,,,,,
1_2_4_776,1_2,4,776,BETINKO/776,2,73,776,1_2_73,1_2_4,1_2_73_776,,,,,,,
1_2_4_785,1_2,4,785,BIEMSO 1/785,2,73,785,1_2_73,1_2_4,1_2_73_785,,,,,,,
1_2_4_6528,1_2,4,6528,BIEMSO/6528,2,73,6528,1_2_73,1_2_4,1_2_73_6528,,,,,,,
1_2_4_809,1_2,4,809,BOBIEKROM/809,2,29,809,1_2_29,1_2_4,1_2_29_809,,,,,,,
1_2_4_870,1_2,4,870,BOHOMODEN/870,2,29,870,1_2_29,1_2_4,1_2_29_870,,,,,,,
1_2_4_6589,1_2,4,6589,BOKOR/6589,2,24,6589,1_2_24,1_2_4,1_2_24_6589,,,,,,,
1_2_4_853,1_2,4,853,BONKRO/853,2,73,853,1_2_73,1_2_4,1_2_73_853,,,,,,,
1_2_4_855,1_2,4,855,BONKWAASO/855,2,73,855,1_2_73,1_2_4,1_2_73_855,,,,,,,
1_2_4_857,1_2,4,857,BONSIE/857,2,30,857,1_2_30,1_2_4,1_2_30_857,,,,,,,
1_2_4_862,1_2,4,862,BORKOR/862,2,24,862,1_2_24,1_2_4,1_2_24_862,,,,,,,
1_2_4_869,1_2,4,869,BOSUSO/869,2,65,869,1_2_65,1_2_4,1_2_65_869,,,,,,,
1_2_4_6591,1_2,4,6591,BREKU A/6591,2,24,6591,1_2_24,1_2_4,1_2_24_6591,,,,,,,
1_2_4_894,1_2,4,894,BREKU B/894,2,24,894,1_2_24,1_2_4,1_2_24_894,,,,,,,
1_2_4_892,1_2,4,892,BREKU/892,2,24,892,1_2_24,1_2_4,1_2_24_892,,,,,,,
1_2_4_893,1_2,4,893,BREKU/893,2,57,893,1_2_57,1_2_4,1_2_57_893,,,,,,,
1_2_4_898,1_2,4,898,BREMANG/898,2,57,898,1_2_57,1_2_4,1_2_57_898,,,,,,,
1_2_4_8692,1_2,4,8692,CAMP NO. 1/ DUROWAAKROM C/8692,2,29,8692,1_2_29,1_2_4,1_2_29_8692,,,,,,,
1_2_4_6592,1_2,4,6592,DABO SHED/6592,2,29,6592,1_2_29,1_2_4,1_2_29_6592,,,,,,,
1_2_4_954,1_2,4,954,DADEMANTSE/954,2,65,954,1_2_65,1_2_4,1_2_65_954,,,,,,,
1_2_4_964,1_2,4,964,DANKRO/964,2,57,964,1_2_57,1_2_4,1_2_57_964,,,,,,,
1_2_4_3400,1_2,4,3400,DANKWAKROM/3400,2,29,3400,1_2_29,1_2_4,1_2_29_3400,,,,,,,
1_2_4_965,1_2,4,965,DANSAME  A/965,2,57,965,1_2_57,1_2_4,1_2_57_965,,,,,,,
1_2_4_966,1_2,4,966,DANSAME  B/966,2,57,966,1_2_57,1_2_4,1_2_57_966,,,,,,,
1_2_4_967,1_2,4,967,DANSAME  C/967,2,57,967,1_2_57,1_2_4,1_2_57_967,,,,,,,
1_2_4_6280,1_2,4,6280,DANSAME A/6280,2,57,6280,1_2_57,1_2_4,1_2_57_6280,,,,,,,
1_2_4_6285,1_2,4,6285,DANSAME B/6285,2,57,6285,1_2_57,1_2_4,1_2_57_6285,,,,,,,
1_2_4_6286,1_2,4,6286,DANSAME B/6286,2,57,6286,1_2_57,1_2_4,1_2_57_6286,,,,,,,
1_2_4_972,1_2,4,972,DANYAME/972,2,30,972,1_2_30,1_2_4,1_2_30_972,,,,,,,
1_2_4_997,1_2,4,997,DENSUSO/997,2,65,997,1_2_65,1_2_4,1_2_65_997,,,,,,,
1_2_4_999,1_2,4,999,DENYASE/999,2,29,999,1_2_29,1_2_4,1_2_29_999,,,,,,,
1_2_4_1001,1_2,4,1001,DESEREAGYA/1001,2,73,1001,1_2_73,1_2_4,1_2_73_1001,,,,,,,
1_2_4_1007,1_2,4,1007,DIETWA/1007,2,29,1007,1_2_29,1_2_4,1_2_29_1007,,,,,,,
1_2_4_1015,1_2,4,1015,DODOWA/1015,2,29,1015,1_2_29,1_2_4,1_2_29_1015,,,,,,,
1_2_4_1023,1_2,4,1023,DOME/1023,2,66,1023,1_2_66,1_2_4,1_2_66_1023,,,,,,,
1_2_4_1033,1_2,4,1033,DOMEABRA/1033,2,73,1033,1_2_73,1_2_4,1_2_73_1033,,,,,,,
1_2_4_6594,1_2,4,6594,DORUWAAKROM B/6594,2,29,6594,1_2_29,1_2_4,1_2_29_6594,,,,,,,
1_2_4_6595,1_2,4,6595,DOTIEM/6595,2,73,6595,1_2_73,1_2_4,1_2_73_6595,,,,,,,
1_2_4_6531,1_2,4,6531,DUROWAAKROM A/6531,2,29,6531,1_2_29,1_2_4,1_2_29_6531,,,,,,,
1_2_4_6532,1_2,4,6532,DUROWAAKROM B/6532,2,29,6532,1_2_29,1_2_4,1_2_29_6532,,,,,,,
1_2_4_6596,1_2,4,6596,DUROWAAKROM C/6596,2,29,6596,1_2_29,1_2_4,1_2_29_6596,,,,,,,
1_2_4_6301,1_2,4,6301,DUROWAAKROM/6301,2,29,6301,1_2_29,1_2_4,1_2_29_6301,,,,,,,
1_2_4_1081,1_2,4,1081,DUROWAKROM B/1081,2,29,1081,1_2_29,1_2_4,1_2_29_1081,,,,,,,
1_2_4_6419,1_2,4,6419,DWENAKYI B/6419,2,57,6419,1_2_57,1_2_4,1_2_57_6419,,,,,,,
1_2_4_1084,1_2,4,1084,DWENAKYI/1084,2,57,1084,1_2_57,1_2_4,1_2_57_1084,,,,,,,
1_2_4_1094,1_2,4,1094,EJISU/1094,2,29,1094,1_2_29,1_2_4,1_2_29_1094,,,,,,,
1_2_4_8482,1_2,4,8482,EKAWSO/8482,2,67,8482,1_2_67,1_2_4,1_2_67_8482,,,,,,,
1_2_4_1095,1_2,4,1095,EKORSO/1095,2,67,1095,1_2_67,1_2_4,1_2_67_1095,,,,,,,
1_2_4_6533,1_2,4,6533,EKOSO/6533,2,50,6533,1_2_50,1_2_4,1_2_50_6533,,,,,,,
1_2_4_1113,1_2,4,1113,ESAASE/NII FIO/1113,2,65,1113,1_2_65,1_2_4,1_2_65_1113,,,,,,,
1_2_4_3422,1_2,4,3422,ESASO/3422,2,50,3422,1_2_50,1_2_4,1_2_50_3422,,,,,,,
1_2_4_1205,1_2,4,1205,GYAHA 2/1205,2,24,1205,1_2_24,1_2_4,1_2_24_1205,,,,,,,
1_2_4_6597,1_2,4,6597,GYAHA/6597,2,24,6597,1_2_24,1_2_4,1_2_24_6597,,,,,,,
1_2_4_1250,1_2,4,1250,HIAMANKWA/1250,2,30,1250,1_2_30,1_2_4,1_2_30_1250,,,,,,,
1_2_4_1259,1_2,4,1259,HWIBAA/1259,2,30,1259,1_2_30,1_2_4,1_2_30_1259,,,,,,,
1_2_4_8043,1_2,4,8043,JACHIE/8043,2,30,8043,1_2_30,1_2_4,1_2_30_8043,,,,,,,
1_2_4_6535,1_2,4,6535,JUASO/6535,2,65,6535,1_2_65,1_2_4,1_2_65_6535,,,,,,,
1_2_4_6536,1_2,4,6536,KADEWASO/6536,2,66,6536,1_2_66,1_2_4,1_2_66_6536,,,,,,,
1_2_4_6600,1_2,4,6600,KADEWASO/6600,2,66,6600,1_2_66,1_2_4,1_2_66_6600,,,,,,,
1_2_4_1318,1_2,4,1318,KATAPEI A/1318,2,30,1318,1_2_30,1_2_4,1_2_30_1318,,,,,,,
1_2_4_1321,1_2,4,1321,KBK B/1321,2,29,1321,1_2_29,1_2_4,1_2_29_1321,,,,,,,
1_2_4_6537,1_2,4,6537,KIBI/6537,2,66,6537,1_2_66,1_2_4,1_2_66_6537,,,,,,,
1_2_4_6601,1_2,4,6601,KIBI/6601,2,66,6601,1_2_66,1_2_4,1_2_66_6601,,,,,,,
1_2_4_1350,1_2,4,1350,KOFIBENKROM/1350,2,29,1350,1_2_29,1_2_4,1_2_29_1350,,,,,,,
1_2_4_8954,1_2,4,8954,KOJO ANYAN/8954,2,50,8954,1_2_50,1_2_4,1_2_50_8954,,,,,,,
1_2_4_1377,1_2,4,1377,KOTEINKWANTA/1377,2,30,1377,1_2_30,1_2_4,1_2_30_1377,,,,,,,
1_2_4_1401,1_2,4,1401,KROBOM/1401,2,65,1401,1_2_65,1_2_4,1_2_65_1401,,,,,,,
1_2_4_1408,1_2,4,1408,KROFOFROM  B/1408,2,57,1408,1_2_57,1_2_4,1_2_57_1408,,,,,,,
1_2_4_1407,1_2,4,1407,KROFOFROM A/1407,2,57,1407,1_2_57,1_2_4,1_2_57_1407,,,,,,,
1_2_4_6372,1_2,4,6372,KROFOFROM A/6372,2,57,6372,1_2_57,1_2_4,1_2_57_6372,,,,,,,
1_2_4_6374,1_2,4,6374,KROFOFROM B/6374,2,57,6374,1_2_57,1_2_4,1_2_57_6374,,,,,,,
1_2_4_6603,1_2,4,6603,KUANO A/6603,2,66,6603,1_2_66,1_2_4,1_2_66_6603,,,,,,,
1_2_4_8788,1_2,4,8788,KUKUA/8788,2,65,8788,1_2_65,1_2_4,1_2_65_8788,,,,,,,
1_2_4_1429,1_2,4,1429,KUNSU CAMP/1429,2,73,1429,1_2_73,1_2_4,1_2_73_1429,,,,,,,
1_2_4_1428,1_2,4,1428,KUNSU/1428,2,73,1428,1_2_73,1_2_4,1_2_73_1428,,,,,,,
1_2_4_6379,1_2,4,6379,KUSHEA B/6379,2,57,6379,1_2_57,1_2_4,1_2_57_6379,,,,,,,
1_2_4_1442,1_2,4,1442,KWABENG A/1442,2,29,1442,1_2_29,1_2_4,1_2_29_1442,,,,,,,
1_2_4_3316,1_2,4,3316,KWABENG/3316,2,67,3316,1_2_67,1_2_4,1_2_67_3316,,,,,,,
1_2_4_3476,1_2,4,3476,KWAHU NSABA/3476,2,66,3476,1_2_66,1_2_4,1_2_66_3476,,,,,,,
1_2_4_6678,1_2,4,6678,KWAKU BOAHKROM/6678,2,30,6678,1_2_30,1_2_4,1_2_30_6678,,,,,,,
1_2_4_7490,1_2,4,7490,KWAKUADU/7490,2,57,7490,1_2_57,1_2_4,1_2_57_7490,,,,,,,
1_2_4_6540,1_2,4,6540,KWAME KYERE/6540,2,66,6540,1_2_66,1_2_4,1_2_66_6540,,,,,,,
1_2_4_6541,1_2,4,6541,KWAPONG B/6541,2,29,6541,1_2_29,1_2_4,1_2_29_6541,,,,,,,
1_2_4_1492,1_2,4,1492,KWAPONG/1492,2,29,1492,1_2_29,1_2_4,1_2_29_1492,,,,,,,
1_2_4_1498,1_2,4,1498,KWASI AWUAH/1498,2,24,1498,1_2_24,1_2_4,1_2_24_1498,,,,,,,
1_2_4_8044,1_2,4,8044,KWASI WORO/8044,2,30,8044,1_2_30,1_2_4,1_2_30_8044,,,,,,,
1_2_4_1499,1_2,4,1499,KWASIKOMFO/1499,2,24,1499,1_2_24,1_2_4,1_2_24_1499,,,,,,,
1_2_4_6607,1_2,4,6607,KWASO TT/6607,2,29,6607,1_2_29,1_2_4,1_2_29_6607,,,,,,,
1_2_4_2633,1_2,4,2633,KWAWU ROME/2633,2,66,2633,1_2_66,1_2_4,1_2_66_2633,,,,,,,
1_2_4_1535,1_2,4,1535,KYEREMASE/1535,2,24,1535,1_2_24,1_2_4,1_2_24_1535,,,,,,,
1_2_4_3399,1_2,4,3399,MAMPONG/3399,2,50,3399,1_2_50,1_2_4,1_2_50_3399,,,,,,,
1_2_4_1564,1_2,4,1564,MAMPONTEN/1564,2,30,1564,1_2_30,1_2_4,1_2_30_1564,,,,,,,
1_2_4_2355,1_2,4,2355,MANSASO/2355,2,29,2355,1_2_29,1_2_4,1_2_29_2355,,,,,,,
1_2_4_6608,1_2,4,6608,MANSO C/6608,2,24,6608,1_2_24,1_2_4,1_2_24_6608,,,,,,,
1_2_4_6542,1_2,4,6542,MANSO/6542,2,24,6542,1_2_24,1_2_4,1_2_24_6542,,,,,,,
1_2_4_7289,1_2,4,7289,MANSO/7289,2,24,7289,1_2_24,1_2_4,1_2_24_7289,,,,,,,
1_2_4_3427,1_2,4,3427,MANTE/3427,2,50,3427,1_2_50,1_2_4,1_2_50_3427,,,,,,,
1_2_4_1601,1_2,4,1601,MANYA/1601,2,66,1601,1_2_66,1_2_4,1_2_66_1601,,,,,,,
1_2_4_6543,1_2,4,6543,MANYA/6543,2,66,6543,1_2_66,1_2_4,1_2_66_6543,,,,,,,
1_2_4_1613,1_2,4,1613,MEHAME A/1613,2,73,1613,1_2_73,1_2_4,1_2_73_1613,,,,,,,
1_2_4_1614,1_2,4,1614,MEHAME/1614,2,73,1614,1_2_73,1_2_4,1_2_73_1614,,,,,,,
1_2_4_1624,1_2,4,1624,MENSAHKROM/1624,2,29,1624,1_2_29,1_2_4,1_2_29_1624,,,,,,,
1_2_4_1647,1_2,4,1647,MFRANOR A/1647,2,66,1647,1_2_66,1_2_4,1_2_66_1647,,,,,,,
1_2_4_6544,1_2,4,6544,MFRANOR/6544,2,66,6544,1_2_66,1_2_4,1_2_66_6544,,,,,,,
1_2_4_1667,1_2,4,1667,MMESO/1667,2,29,1667,1_2_29,1_2_4,1_2_29_1667,,,,,,,
1_2_4_1679,1_2,4,1679,MOFFRAM/1679,2,24,1679,1_2_24,1_2_4,1_2_24_1679,,,,,,,
1_2_4_1698,1_2,4,1698,MUKYIAM 1/1698,2,24,1698,1_2_24,1_2_4,1_2_24_1698,,,,,,,
1_2_4_1699,1_2,4,1699,MUKYIAM 3/1699,2,24,1699,1_2_24,1_2_4,1_2_24_1699,,,,,,,
1_2_4_7689,1_2,4,7689,MUKYIAM ASASETI/7689,2,24,7689,1_2_24,1_2_4,1_2_24_7689,,,,,,,
1_2_4_1717,1_2,4,1717,NANKESE B/1717,2,65,1717,1_2_65,1_2_4,1_2_65_1717,,,,,,,
1_2_4_1724,1_2,4,1724,NEW JEJETI A/1724,2,67,1724,1_2_67,1_2_4,1_2_67_1724,,,,,,,
1_2_4_1739,1_2,4,1739,NKAWANDA 1/1739,2,67,1739,1_2_67,1_2_4,1_2_67_1739,,,,,,,
1_2_4_6546,1_2,4,6546,NKAWANDA NO.1/6546,2,67,6546,1_2_67,1_2_4,1_2_67_6546,,,,,,,
1_2_4_6611,1_2,4,6611,NKAWANDA/6611,2,67,6611,1_2_67,1_2_4,1_2_67_6611,,,,,,,
1_2_4_1748,1_2,4,1748,NKRAMOFUOM/1748,2,57,1748,1_2_57,1_2_4,1_2_57_1748,,,,,,,
1_2_4_1762,1_2,4,1762,NKRONSO/1762,2,66,1762,1_2_66,1_2_4,1_2_66_1762,,,,,,,
1_2_4_1771,1_2,4,1771,NKUKUASA/1771,2,57,1771,1_2_57,1_2_4,1_2_57_1771,,,,,,,
1_2_4_1819,1_2,4,1819,NSUAPEM/1819,2,30,1819,1_2_30,1_2_4,1_2_30_1819,,,,,,,
1_2_4_1824,1_2,4,1824,NTABEA/1824,2,65,1824,1_2_65,1_2_4,1_2_65_1824,,,,,,,
1_2_4_1831,1_2,4,1831,NTIKROM/1831,2,73,1831,1_2_73,1_2_4,1_2_73_1831,,,,,,,
1_2_4_8421,1_2,4,8421,NTIKROM/8421,2,73,8421,1_2_73,1_2_4,1_2_73_8421,,,,,,,
1_2_4_1850,1_2,4,1850,NTRONANG/1850,2,50,1850,1_2_50,1_2_4,1_2_50_1850,,,,,,,
1_2_4_1856,1_2,4,1856,NWOWASU/1856,2,30,1856,1_2_30,1_2_4,1_2_30_1856,,,,,,,
1_2_4_1880,1_2,4,1880,NYAMEBEKYERE/1880,2,24,1880,1_2_24,1_2_4,1_2_24_1880,,,,,,,
1_2_4_6980,1_2,4,6980,NYINAHINI A/6980,2,29,6980,1_2_29,1_2_4,1_2_29_6980,,,,,,,
1_2_4_1919,1_2,4,1919,OBOBA/1919,2,57,1919,1_2_57,1_2_4,1_2_57_1919,,,,,,,
1_2_4_6612,1_2,4,6612,OBOUTUMPAN/6612,2,66,6612,1_2_66,1_2_4,1_2_66_6612,,,,,,,
1_2_4_1920,1_2,4,1920,OBOYAMBO/1920,2,24,1920,1_2_24,1_2_4,1_2_24_1920,,,,,,,
1_2_4_6548,1_2,4,6548,OBOYEMBO/6548,2,24,6548,1_2_24,1_2_4,1_2_24_6548,,,,,,,
1_2_4_1921,1_2,4,1921,OBRETEMA/1921,2,65,1921,1_2_65,1_2_4,1_2_65_1921,,,,,,,
1_2_4_6547,1_2,4,6547,OBUOTUMPAN/6547,2,24,6547,1_2_24,1_2_4,1_2_24_6547,,,,,,,
1_2_4_1932,1_2,4,1932,ODUMAHAMA/1932,2,50,1932,1_2_50,1_2_4,1_2_50_1932,,,,,,,
1_2_4_6549,1_2,4,6549,ODUMASE 1/6549,2,24,6549,1_2_24,1_2_4,1_2_24_6549,,,,,,,
1_2_4_6550,1_2,4,6550,ODUMASE 3/6550,2,24,6550,1_2_24,1_2_4,1_2_24_6550,,,,,,,
1_2_4_6552,1_2,4,6552,OLD BROSANKRO/6552,2,30,6552,1_2_30,1_2_4,1_2_30_6552,,,,,,,
1_2_4_1455,1_2,4,1455,OLD JEJETI B/1455,2,67,1455,1_2_67,1_2_4,1_2_67_1455,,,,,,,
1_2_4_8492,1_2,4,8492,OLD JEJETI/8492,2,67,8492,1_2_67,1_2_4,1_2_67_8492,,,,,,,
1_2_4_1971,1_2,4,1971,OLDMANKROM/1971,2,30,1971,1_2_30,1_2_4,1_2_30_1971,,,,,,,
1_2_4_1974,1_2,4,1974,OMENAKO B/1974,2,66,1974,1_2_66,1_2_4,1_2_66_1974,,,,,,,
1_2_4_6617,1_2,4,6617,OMENAKO/6617,2,65,6617,1_2_65,1_2_4,1_2_65_6617,,,,,,,
1_2_4_8800,1_2,4,8800,ONAKWASE/8800,2,66,8800,1_2_66,1_2_4,1_2_66_8800,,,,,,,
1_2_4_6553,1_2,4,6553,OSENHO/6553,2,24,6553,1_2_24,1_2_4,1_2_24_6553,,,,,,,
1_2_4_1999,1_2,4,1999,OSINHO/1999,2,24,1999,1_2_24,1_2_4,1_2_24_1999,,,,,,,
1_2_4_6555,1_2,4,6555,OSOROASE KROBOM/6555,2,65,6555,1_2_65,1_2_4,1_2_65_6555,,,,,,,
1_2_4_6621,1_2,4,6621,OSOROASE KROBOM/6621,2,67,6621,1_2_67,1_2_4,1_2_67_6621,,,,,,,
1_2_4_6556,1_2,4,6556,OTAIPRO/6556,2,24,6556,1_2_24,1_2_4,1_2_24_6556,,,,,,,
1_2_4_6622,1_2,4,6622,OTAIPRO/6622,2,24,6622,1_2_24,1_2_4,1_2_24_6622,,,,,,,
1_2_4_2001,1_2,4,2001,OTEIPRO/2001,2,24,2001,1_2_24,1_2_4,1_2_24_2001,,,,,,,
1_2_4_8881,1_2,4,8881,OTIBA B/8881,2,24,8881,1_2_24,1_2_4,1_2_24_8881,,,,,,,
1_2_4_2002,1_2,4,2002,OTIBA/2002,2,24,2002,1_2_24,1_2_4,1_2_24_2002,,,,,,,
1_2_4_2005,1_2,4,2005,OTWEBEDIADUA 1/2005,2,65,2005,1_2_65,1_2_4,1_2_65_2005,,,,,,,
1_2_4_6623,1_2,4,6623,OTWIE 1/6623,2,65,6623,1_2_65,1_2_4,1_2_65_6623,,,,,,,
1_2_4_6557,1_2,4,6557,OTWIE 2/6557,2,65,6557,1_2_65,1_2_4,1_2_65_6557,,,,,,,
1_2_4_6624,1_2,4,6624,OTWIE 2/6624,2,65,6624,1_2_65,1_2_4,1_2_65_6624,,,,,,,
1_2_4_6558,1_2,4,6558,OWARAKESIM/6558,2,50,6558,1_2_50,1_2_4,1_2_50_6558,,,,,,,
1_2_4_6626,1_2,4,6626,OWARAM/6626,2,50,6626,1_2_50,1_2_4,1_2_50_6626,,,,,,,
1_2_4_2010,1_2,4,2010,OWORAKESIM/2010,2,50,2010,1_2_50,1_2_4,1_2_50_2010,,,,,,,
1_2_4_6627,1_2,4,6627,OWURAKESIM/6627,2,50,6627,1_2_50,1_2_4,1_2_50_6627,,,,,,,
1_2_4_2011,1_2,4,2011,OWURAM A/2011,2,50,2011,1_2_50,1_2_4,1_2_50_2011,,,,,,,
1_2_4_2012,1_2,4,2012,OWURAM B/2012,2,50,2012,1_2_50,1_2_4,1_2_50_2012,,,,,,,
1_2_4_2024,1_2,4,2024,PAKAHO/2024,2,66,2024,1_2_66,1_2_4,1_2_66_2024,,,,,,,
1_2_4_3402,1_2,4,3402,PESEWOKROM/3402,2,29,3402,1_2_29,1_2_4,1_2_29_3402,,,,,,,
1_2_4_8801,1_2,4,8801,POTROASE/8801,2,66,8801,1_2_66,1_2_4,1_2_66_8801,,,,,,,
1_2_4_2081,1_2,4,2081,QUARSHIE/2081,2,50,2081,1_2_50,1_2_4,1_2_50_2081,,,,,,,
1_2_4_2087,1_2,4,2087,SAAKROM/2087,2,73,2087,1_2_73,1_2_4,1_2_73_2087,,,,,,,
1_2_4_7899,1_2,4,7899,SABENA/7899,2,57,7899,1_2_57,1_2_4,1_2_57_7899,,,,,,,
1_2_4_2091,1_2,4,2091,SABRONUM CAMP/2091,2,73,2091,1_2_73,1_2_4,1_2_73_2091,,,,,,,
1_2_4_2094,1_2,4,2094,SAGYEMASE/2094,2,65,2094,1_2_65,1_2_4,1_2_65_2094,,,,,,,
1_2_4_2109,1_2,4,2109,SANKUBENASE A/2109,2,67,2109,1_2_67,1_2_4,1_2_67_2109,,,,,,,
1_2_4_2120,1_2,4,2120,SARPONGKROM/2120,2,29,2120,1_2_29,1_2_4,1_2_29_2120,,,,,,,
1_2_4_6629,1_2,4,6629,SEGYEMASE/6629,2,65,6629,1_2_65,1_2_4,1_2_65_6629,,,,,,,
1_2_4_6560,1_2,4,6560,SEGYIMASE/6560,2,65,6560,1_2_65,1_2_4,1_2_65_6560,,,,,,,
1_2_4_6630,1_2,4,6630,SEGYIMASE/6630,2,65,6630,1_2_65,1_2_4,1_2_65_6630,,,,,,,
1_2_4_3475,1_2,4,3475,SEKYERE/3475,2,67,3475,1_2_67,1_2_4,1_2_67_3475,,,,,,,
1_2_4_3397,1_2,4,3397,SIISO/3397,2,29,3397,1_2_29,1_2_4,1_2_29_3397,,,,,,,
1_2_4_7571,1_2,4,7571,SUBRISO/7571,2,65,7571,1_2_65,1_2_4,1_2_65_7571,,,,,,,
1_2_4_6561,1_2,4,6561,SUKURAN/6561,2,24,6561,1_2_24,1_2_4,1_2_24_6561,,,,,,,
1_2_4_2191,1_2,4,2191,SUNKURANG/2191,2,24,2191,1_2_24,1_2_4,1_2_24_2191,,,,,,,
1_2_4_2192,1_2,4,2192,SUNKWA-KY/2192,2,24,2192,1_2_24,1_2_4,1_2_24_2192,,,,,,,
1_2_4_2195,1_2,4,2195,SUPONSO/2195,2,50,2195,1_2_50,1_2_4,1_2_50_2195,,,,,,,
1_2_4_2264,1_2,4,2264,TONTRO/2264,2,65,2264,1_2_65,1_2_4,1_2_65_2264,,,,,,,
1_2_4_8795,1_2,4,8795,TONTRO/8795,2,65,8795,1_2_65,1_2_4,1_2_65_8795,,,,,,,
1_2_4_2271,1_2,4,2271,TUMFA/2271,2,67,2271,1_2_67,1_2_4,1_2_67_2271,,,,,,,
1_2_4_8048,1_2,4,8048,WARABEBA/8048,2,30,8048,1_2_30,1_2_4,1_2_30_8048,,,,,,,
1_2_4_6562,1_2,4,6562,WURAKESIM/6562,2,50,6562,1_2_50,1_2_4,1_2_50_6562,,,,,,,
1_2_4_2321,1_2,4,2321,YAWBAAFIKROM/2321,2,29,2321,1_2_29,1_2_4,1_2_29_2321,,,,,,,
1_2_4_6564,1_2,4,6564,YAWBAAFIKROM/6564,2,29,6564,1_2_29,1_2_4,1_2_29_6564,,,,,,,
1_2_4_2322,1_2,4,2322,YAWBARFIKROM/2322,2,29,2322,1_2_29,1_2_4,1_2_29_2322,,,,,,,
1_2_4_2323,1_2,4,2323,YAWBOADIKROM/2323,2,73,2323,1_2_73,1_2_4,1_2_73_2323,,,,,,,
1_2_4_6776,1_2,4,6776,ABOABOSO/6776,2,27,6776,1_2_27,1_2_4,1_2_27_6776,,,,,,,
1_2_4_209,1_2,4,209,AFFIENA/209,2,27,209,1_2_27,1_2_4,1_2_27_209,,,,,,,
1_2_4_7294,1_2,4,7294,AGYADUM A/7294,2,27,7294,1_2_27,1_2_4,1_2_27_7294,,,,,,,
1_2_4_3532,1_2,4,3532,AKOKOAMMON/3532,2,27,3532,1_2_27,1_2_4,1_2_27_3532,,,,,,,
1_2_4_304,1_2,4,304,AKYEKYERE/304,2,27,304,1_2_27,1_2_4,1_2_27_304,,,,,,,
1_2_4_6170,1_2,4,6170,AMOAMANG A/6170,2,27,6170,1_2_27,1_2_4,1_2_27_6170,,,,,,,
1_2_4_357,1_2,4,357,AMOAMANG/357,2,27,357,1_2_27,1_2_4,1_2_27_357,,,,,,,
1_2_4_6185,1_2,4,6185,ANAKUM A/6185,2,27,6185,1_2_27,1_2_4,1_2_27_6185,,,,,,,
1_2_4_7836,1_2,4,7836,ANAKUM/7836,2,27,7836,1_2_27,1_2_4,1_2_27_7836,,,,,,,
1_2_4_433,1_2,4,433,ANWIA BOI/433,2,27,433,1_2_27,1_2_4,1_2_27_433,,,,,,,
1_2_4_510,1_2,4,510,ASANKRAGWA A/510,2,27,510,1_2_27,1_2_4,1_2_27_510,,,,,,,
1_2_4_570,1_2,4,570,ASUMANKROM/570,2,27,570,1_2_27,1_2_4,1_2_27_570,,,,,,,
1_2_4_581,1_2,4,581,ASUOHYIAM A/581,2,27,581,1_2_27,1_2_4,1_2_27_581,,,,,,,
1_2_4_3546,1_2,4,3546,ASUOHYIAM/3546,2,27,3546,1_2_27,1_2_4,1_2_27_3546,,,,,,,
